,tweet_id,Party
29265,1040511203704012801,sp.a
29266,1040516985841496065,Open Vld
29267,1040519105256804353,sp.a
29268,1040521319937392640,Open Vld
29269,1040525659838337024,CD&V
29270,1040528579476504576,NVA
29271,1040529572243144704,NVA
29272,1040532750019833856,Open Vld
29273,1040533171186659329,CD&V
29274,1040536131341877248,Open Vld
29275,1040538847577337857,CD&V
29276,1040541449517981696,NVA
29277,1040543876749160448,CD&V
29278,1040544144735789056,NVA
29279,1040545731113828353,CD&V
29280,1040546919695769602,NVA
29281,1040553436000018432,CD&V
29282,1040555284664598528,Groen
29283,1040557031407669248,NVA
29284,1040558008705662976,CD&V
29285,1040559515748495360,sp.a
29286,1040562472585969664,CD&V
29287,1040562706363949056,Open Vld
29288,1040563499817205760,CD&V
29289,1040565686756630528,CD&V
29290,1040565801676406785,NVA
29291,1040569784520372224,CD&V
29292,1040576846268653570,VB
29293,1040580890387202048,NVA
29294,1040580891184128001,CD&V
29295,1040581250564673536,Groen
29296,1040583984659554305,NVA
29297,1040584942470815744,NVA
29298,1040587094832439296,NVA
29299,1040592123727421440,Open Vld
29300,1040592131511988224,NVA
29301,1040595162018312192,Open Vld
29302,1040595403635347457,Open Vld
29303,1040595430873227265,CD&V
29304,1040595506521628674,Open Vld
29305,1040595712520671232,NVA
29306,1040595768049065985,CD&V
29307,1040597096242577409,NVA
29308,1040597553644032001,CD&V
29309,1040600021677355008,NVA
29310,1040600211868012544,NVA
29311,1040601852755275776,NVA
29312,1040603911869145089,Open Vld
29314,1040605915748155397,Open Vld
29315,1040606552414146561,CD&V
29316,1040609120011862021,CD&V
29317,1040613657284173826,CD&V
29318,1040617523740332033,NVA
29319,1040629304613326849,Groen
29320,1040631688521543680,NVA
29321,1040649967914967040,CD&V
29322,1040654547532820482,CD&V
29323,1040655308866117632,NVA
29324,1040658073428418560,NVA
29325,1040669172563419137,VB
29326,1040676844201226241,VB
29327,1040681805739900928,VB
29328,1040692926840483841,sp.a
29329,1040704769696964608,NVA
29330,1040724483248726017,NVA
29331,1040824734605369344,VB
29332,1040825291625689088,VB
29333,1040830989445029888,VB
29334,1040832924063596544,VB
29335,1040836730407010304,VB
29336,1040839567245488128,CD&V
29337,1040841403562188801,CD&V
29338,1040852937990459393,NVA
29339,1040853283991183360,sp.a
29340,1040855633619247105,NVA
29341,1040856083651350530,NVA
29342,1040859575648432128,CD&V
29343,1040865128214867969,Open Vld
29344,1040870258876313602,CD&V
29345,1040881553457524736,VB
29346,1040884624451403777,Open Vld
29347,1040885534388887553,NVA
29348,1040892016824082432,NVA
29349,1040894919492227077,NVA
29350,1040896838205878272,VB
29351,1040902338611957766,NVA
29352,1040902572188553216,CD&V
29353,1040907305699737602,NVA
29354,1040908045864366080,sp.a
29355,1040908178907639809,NVA
29356,1040908621280882688,NVA
29357,1040909122974175232,sp.a
29358,1040909802048827392,VB
29359,1040910197391323136,VB
29360,1040914844818579457,Open Vld
29361,1040920599558860801,CD&V
29362,1040925108523728897,CD&V
29363,1040960980820414464,CD&V
29364,1040968689477140480,Groen
29365,1040990515020353536,Open Vld
29366,1041007607836827648,VB
29367,1041021996350496769,NVA
29368,1041039703317856256,NVA
29369,1041051889289388032,CD&V
29370,1041089493128949760,NVA
29371,1041201283758260224,NVA
29372,1041208123258806272,NVA
29373,1041209465255669761,NVA
29374,1041210200341000193,NVA
29375,1041211051235332096,NVA
29376,1041212476782784512,NVA
29377,1041215942540357632,Groen
29378,1041218267862446080,NVA
29379,1041220183292043265,CD&V
29380,1041222411126038528,Groen
29381,1041222620409212928,Groen
29382,1041228482355834881,NVA
29383,1041236066823557120,Open Vld
29384,1041241454218235905,Open Vld
29385,1041241759882330112,CD&V
29386,1041244470782697472,CD&V
29387,1041253460958765056,Groen
29388,1041279697844350976,Groen
29389,1041279918192123904,CD&V
29390,1041283951451623424,Open Vld
29391,1041284282818420736,CD&V
29392,1041286926198865921,CD&V
29393,1041291172579368962,CD&V
29394,1041291971384561664,CD&V
29395,1041302337367814146,sp.a
29396,1041302708043620353,CD&V
29397,1041306243707691008,Open Vld
29398,1041311448423694341,CD&V
29399,1041314127950565378,NVA
29400,1041314971320295425,NVA
29401,1041315452293705729,NVA
29402,1041315631134638081,CD&V
29403,1041318596809576449,NVA
29404,1041320035531345920,NVA
29405,1041321402199166977,sp.a
29406,1041326923052396545,NVA
29407,1041327228494200835,NVA
29408,1041328655585234944,NVA
29409,1041329505590239232,Groen
29410,1041329683973980160,Groen
29411,1041330991573491712,sp.a
29412,1041334073220886528,VB
29413,1041340124263600129,Open Vld
29414,1041346977542426624,CD&V
29415,1041348119450066948,CD&V
29416,1041367466985877504,CD&V
29417,1041393488628277249,Groen
29418,1041397394288586754,Groen
29419,1041399110362955777,VB
29420,1041550179437043712,Open Vld
29421,1041554722157731842,Groen
29422,1041555422786871297,NVA
29423,1041557716177756161,Groen
29424,1041558785603653632,VB
29425,1041569039099867138,CD&V
29426,1041570452609622016,NVA
29427,1041573998151262208,CD&V
29428,1041576023702347778,CD&V
29429,1041577422569832448,CD&V
29430,1041578062066982912,NVA
29431,1041579517708562432,Open Vld
29432,1041580699772506112,NVA
29433,1041581366364790784,Open Vld
29434,1041583592613265408,Groen
29435,1041585410965729280,NVA
29436,1041590524199804928,sp.a
29437,1041595071546773504,CD&V
29438,1041596183670652929,Open Vld
29439,1041596896459018240,VB
29440,1041596944848699392,Groen
29441,1041598405091311616,NVA
29442,1041601602770141184,NVA
29443,1041603350809260032,CD&V
29444,1041604028642324480,Groen
29445,1041605769714692096,Open Vld
29446,1041607412174778369,Open Vld
29447,1041607646607040512,Open Vld
29448,1041608673771118592,CD&V
29449,1041609474233061376,Groen
29450,1041611111223750657,CD&V
29451,1041611427633659904,CD&V
29452,1041614935787220993,NVA
29453,1041615705303642113,NVA
29454,1041616607829798912,NVA
29455,1041619756607000576,NVA
29456,1041621417471692800,CD&V
29457,1041624284777598976,CD&V
29458,1041632540409450496,sp.a
29459,1041632872841531392,VB
29460,1041633175783596032,CD&V
29461,1041637840566792192,VB
29462,1041638101020540930,CD&V
29463,1041638217336938496,CD&V
29464,1041642024871583745,Groen
29465,1041645995535347713,Open Vld
29466,1041649435476934656,CD&V
29467,1041651248896897025,NVA
29468,1041656968069488640,CD&V
29469,1041658071980879872,CD&V
29470,1041658744361369600,CD&V
29471,1041659132561031168,CD&V
29472,1041659768396496896,CD&V
29473,1041661247513604097,CD&V
29474,1041665805593661440,Groen
29475,1041672065605160960,NVA
29476,1041680594550370308,sp.a
29477,1041681607109865473,NVA
29478,1041682589407473665,NVA
29479,1041684479180464129,NVA
29480,1041686014916476928,NVA
29481,1041686519117959168,CD&V
29482,1041690064412205056,Groen
29483,1041690284415959042,Groen
29484,1041690894024486917,NVA
29485,1041694051534295041,NVA
29486,1041694518721085446,NVA
29487,1041694668310962177,CD&V
29488,1041694792722407426,NVA
29489,1041698213059854336,sp.a
29490,1041699970909446144,Open Vld
29491,1041702265667678211,Open Vld
29492,1041713483103068167,NVA
29493,1041716843545862144,Groen
29494,1041722862091096064,Open Vld
29495,1041725244426395649,VB
29496,1041731561278910465,NVA
29497,1041731839461863424,NVA
29498,1041735936198041600,sp.a
29499,1041738343153917952,CD&V
29500,1041739558541516800,CD&V
29501,1041745709064708096,NVA
29502,1041745841202053125,CD&V
29503,1041753888095920128,NVA
29504,1041774881057198080,NVA
29505,1041791433387257856,NVA
29506,1041820877460045824,Groen
29507,1041823758909100032,CD&V
29508,1041859508585357312,NVA
29509,1041922060187062272,Open Vld
29510,1041923263939731456,Open Vld
29511,1041927054046978049,NVA
29512,1041927171961442304,Groen
29513,1041927235215785985,Groen
29514,1041928497118306304,Groen
29515,1041928964162367489,Groen
29516,1041929104604504064,Groen
29517,1041930798222454784,NVA
29518,1041931589498937344,NVA
29519,1041935151629049856,Groen
29520,1041935443221274625,NVA
29521,1041935810730373120,NVA
29522,1041935979370688512,CD&V
29523,1041936677512663040,NVA
29524,1041938956835844096,CD&V
29525,1041942200261771264,NVA
29526,1041946484005064709,Open Vld
29527,1041948967934861312,NVA
29528,1041949691221553152,NVA
29529,1041952441468641280,Open Vld
29530,1041953636878888960,CD&V
29531,1041954045978726402,NVA
29532,1041956101632258049,sp.a
29533,1041957294123229184,CD&V
29534,1041957366210748416,NVA
29535,1041957512801607680,NVA
29536,1041957700517736448,VB
29537,1041961497533005825,Groen
29538,1041964028996866048,Groen
29539,1041964908643053568,Open Vld
29540,1041965285606129665,VB
29541,1041967920673431557,sp.a
29542,1041970265385824256,NVA
29543,1041970379428966400,VB
29544,1041972183898251269,Groen
29545,1041972433668988928,NVA
29546,1041972807901605889,NVA
29547,1041977776180535296,Open Vld
29548,1041977929889193984,VB
29549,1041979704205606913,VB
29550,1041980579695222784,sp.a
29551,1041981819460235264,CD&V
29552,1041982090819133440,CD&V
29553,1041982204044296192,NVA
29554,1041982426707357696,CD&V
29555,1041982617971843072,CD&V
29556,1041985705088569345,CD&V
29557,1041988152746037249,NVA
29558,1041988986573602816,NVA
29559,1041991644483145728,CD&V
29560,1041994023647567873,CD&V
29561,1042000458745819136,Groen
29562,1042006337872437248,NVA
29563,1042012636488118272,Groen
29564,1042013781377933313,sp.a
29565,1042014448402223104,sp.a
29566,1042019388545753088,Open Vld
29567,1042022381559209984,Open Vld
29568,1042024998037278720,Open Vld
29569,1042025724662738945,Groen
29570,1042035678903717890,CD&V
29571,1042045891878772737,NVA
29572,1042048202034307072,sp.a
29573,1042048580553453571,sp.a
29574,1042048776146485248,NVA
29575,1042054968675627008,CD&V
29576,1042057339740860416,NVA
29577,1042057982404698112,NVA
29578,1042058230908821504,NVA
29579,1042062085889445888,Groen
29580,1042067936540876800,VB
29581,1042068923108286464,VB
29582,1042071273524944896,NVA
29583,1042073072180895744,NVA
29584,1042075047052148736,Open Vld
29585,1042076350381805568,sp.a
29586,1042079180047958016,Groen
29587,1042079871848144896,Groen
29588,1042080368499859456,Groen
29589,1042080925952233472,Groen
29590,1042081216009326593,Groen
29591,1042085026886807555,NVA
29592,1042085039213895681,NVA
29593,1042085049707966464,NVA
29594,1042085068871794696,NVA
29595,1042085417712005120,CD&V
29596,1042086716243423232,sp.a
29597,1042086804000784385,Open Vld
29598,1042109154473771013,Groen
29599,1042114606355959810,NVA
29600,1042121174480838657,Groen
29601,1042121193384550400,sp.a
29602,1042122021063286784,Groen
29603,1042122327557894145,Groen
29604,1042123231648473089,Groen
29605,1042123819845079040,Groen
29606,1042124428140785670,Groen
29607,1042124487293120515,Groen
29608,1042124523989073922,CD&V
29609,1042124867993260033,Groen
29610,1042125427635101698,Groen
29611,1042125925842935808,Groen
29612,1042127077087109121,Groen
29613,1042133954382454784,NVA
29614,1042134633532583936,NVA
29615,1042135567700512770,sp.a
29616,1042146595452674048,VB
29617,1042147066338783238,VB
29618,1042147503926390785,VB
29619,1042148099001655298,sp.a
29620,1042154322623123457,sp.a
29621,1042183556766810112,Open Vld
29622,1042268797149868032,NVA
29623,1042269571925860352,NVA
29624,1042269934707986432,NVA
29625,1042280527326269441,sp.a
29626,1042280853030752256,CD&V
29627,1042286415692873728,NVA
29628,1042286882531500032,sp.a
29629,1042287069333254144,NVA
29630,1042288013798195200,Groen
29631,1042292268521213954,sp.a
29632,1042293312592404480,VB
29633,1042293724179509249,VB
29634,1042295829032300544,CD&V
29635,1042295994052956160,CD&V
29636,1042298621264314368,NVA
29637,1042298996096675840,NVA
29638,1042299402596114432,Open Vld
29639,1042299887486992384,NVA
29640,1042300019301380096,Open Vld
29641,1042301373436571648,NVA
29642,1042303911867109376,Open Vld
29643,1042304019518115842,NVA
29644,1042304635372007424,VB
29645,1042314206387859456,NVA
29646,1042318639167356929,NVA
29647,1042320044032749569,Open Vld
29648,1042320614407725056,NVA
29649,1042321524466835456,sp.a
29650,1042322448862076929,Open Vld
29651,1042326634945306624,Open Vld
29652,1042327896268988416,NVA
29653,1042329935690518528,NVA
29654,1042332799557165057,sp.a
29655,1042334525513244674,NVA
29656,1042334809765433344,NVA
29657,1042336726138712065,CD&V
29658,1042336838629896192,NVA
29659,1042336996834926592,CD&V
29660,1042338528624103424,CD&V
29661,1042340579189899264,CD&V
29662,1042341865377464320,sp.a
29663,1042344682892738560,Groen
29664,1042346239432552449,Open Vld
29665,1042348449805598720,Groen
29666,1042351491418345472,Open Vld
29667,1042354280156590080,Open Vld
29668,1042355543761973248,sp.a
29669,1042355722686803968,Groen
29670,1042359393902161925,NVA
29671,1042360998257192960,NVA
29672,1042361132336513025,CD&V
29673,1042361796370329600,CD&V
29674,1042362282611748865,CD&V
29675,1042370217194733569,CD&V
29676,1042373542887784454,sp.a
29677,1042375419142590465,sp.a
29678,1042379256020516864,Groen
29679,1042381316900175873,NVA
29680,1042395813400510464,NVA
29681,1042399647317336064,sp.a
29682,1042400383908360192,NVA
29684,1042403972785623042,NVA
29685,1042404737533059073,CD&V
29686,1042405806883450880,CD&V
29687,1042407972545146885,CD&V
29688,1042408261541089280,NVA
29689,1042409875815493632,NVA
29690,1042412577354133505,Groen
29691,1042412655133294592,NVA
29692,1042417459981152261,sp.a
29693,1042420106972811264,Groen
29694,1042421694902755328,Groen
29695,1042424467224449025,Open Vld
29696,1042427113255694338,CD&V
29697,1042427145061064704,NVA
29698,1042427941274169344,NVA
29699,1042428126079410176,CD&V
29700,1042435808031113220,Open Vld
29701,1042438574120095746,CD&V
29702,1042442457798123520,NVA
29703,1042443377768325120,NVA
29704,1042443574745419778,NVA
29705,1042447873315688448,NVA
29706,1042451035548209152,VB
29707,1042452622660313088,VB
29708,1042454969822138369,NVA
29709,1042460031936024576,NVA
29710,1042460629083283456,NVA
29711,1042460895971041280,NVA
29712,1042462298256941061,sp.a
29713,1042462532248760320,NVA
29714,1042467356377837573,NVA
29715,1042469084485640192,NVA
29716,1042469095659237377,CD&V
29717,1042469389239562241,CD&V
29718,1042469972084187137,CD&V
29719,1042470336976044033,CD&V
29720,1042480193309433856,CD&V
29721,1042481285162250240,CD&V
29722,1042506997684482051,VB
29723,1042517048469991426,NVA
29724,1042517799531364352,NVA
29725,1042519613660127233,NVA
29726,1042612783798468608,Open Vld
29727,1042631185040584704,NVA
29728,1042641716111704064,NVA
29729,1042642583766409216,NVA
29730,1042652838617337856,VB
29731,1042655075150299137,NVA
29732,1042661478975922176,NVA
29733,1042662870402641920,CD&V
29734,1042662928791625729,NVA
29735,1042663987790454784,CD&V
29736,1042664542323519488,NVA
29737,1042665519285972993,NVA
29738,1042668185370148864,Open Vld
29739,1042669040517488640,CD&V
29740,1042669247799934977,CD&V
29741,1042672569474801664,Groen
29742,1042674606451159040,Groen
29743,1042676483246841856,NVA
29744,1042681065347928064,NVA
29745,1042681093395238913,NVA
29746,1042681186924015617,CD&V
29747,1042682543525560326,NVA
29748,1042692348021559296,Groen
29749,1042704824981172224,Groen
29750,1042704977599324160,Open Vld
29751,1042709167021219840,CD&V
29752,1042710832298242048,VB
29753,1042712404629577728,NVA
29754,1042712550754983936,NVA
29755,1042715613049835520,CD&V
29756,1042715686093680640,sp.a
29757,1042717453736988673,CD&V
29758,1042717633366384640,CD&V
29759,1042720997546356737,sp.a
29760,1042721259338059777,sp.a
29761,1042728534073139200,NVA
29762,1042728542524645376,VB
29763,1042733384680783877,VB
29764,1042733452527841281,NVA
29765,1042736523110694912,VB
29766,1042737466644615174,VB
29767,1042738428696256513,NVA
29768,1042738919006199808,NVA
29769,1042739905863081984,VB
29770,1042740166392209408,Open Vld
29771,1042741904805441536,CD&V
29772,1042742763694043136,CD&V
29773,1042746156512681984,NVA
29774,1042748102971666432,NVA
29775,1042748143874531328,Open Vld
29776,1042755020473675777,Open Vld
29777,1042755197142032384,Open Vld
29778,1042756773843750912,Open Vld
29779,1042758664812224514,sp.a
29780,1042759662926528512,NVA
29781,1042762973956202497,Groen
29782,1042764642316152833,Open Vld
29783,1042767735099478016,CD&V
29784,1042768208841908224,NVA
29785,1042772451497787392,CD&V
29786,1042772545920028672,Groen
29787,1042772796173176832,Groen
29788,1042774928389550080,NVA
29789,1042776915998846977,Groen
29790,1042781484082495488,Groen
29791,1042782109444841472,CD&V
29792,1042783216778862593,NVA
29793,1042784967074430978,NVA
29794,1042791148530614273,CD&V
29795,1042797261477097472,NVA
29796,1042797548161916928,VB
29797,1042800219522560000,VB
29798,1042801106965983232,sp.a
29800,1042801703517659137,CD&V
29801,1042803154209984512,CD&V
29802,1042805497370431488,VB
29803,1042808443076325376,Open Vld
29804,1042811997656702977,NVA
29805,1042813690062495746,NVA
29806,1042816090563403776,CD&V
29807,1042816919332638721,CD&V
29808,1042817426017185798,VB
29809,1042822614618583040,NVA
29810,1042823840773095425,NVA
29811,1042829932966096897,NVA
29812,1042831051431788545,CD&V
29813,1042836621949902851,NVA
29814,1042839410788773888,Open Vld
29815,1042844133604450304,NVA
29816,1042846258933719046,NVA
29817,1042847682442784768,Open Vld
29818,1042853050996744193,NVA
29819,1042853067555844096,Open Vld
29820,1042858850142052352,Groen
29821,1042865866428358657,NVA
29822,1042871169408491520,Groen
29823,1042875452233338880,VB
29824,1042889913816031234,CD&V
29825,1042906118966706176,NVA
29826,1042995234097885184,CD&V
29827,1043003163630944258,NVA
29828,1043003793850359809,NVA
29829,1043010303091339272,NVA
29830,1043013126386413568,CD&V
29831,1043013522773299203,NVA
29832,1043015706634203138,CD&V
29833,1043024403716431872,Open Vld
29834,1043027247156744192,Open Vld
29835,1043030512116293639,VB
29836,1043032930245697536,VB
29837,1043034312117895168,NVA
29838,1043038058709274625,NVA
29839,1043038452848242688,sp.a
29840,1043038556162154498,Groen
29841,1043045108134883328,Groen
29842,1043047782507061254,sp.a
29843,1043047996550725637,CD&V
29844,1043048920946040832,Open Vld
29845,1043050510096457729,NVA
29846,1043051673214758914,NVA
29847,1043053025638719489,NVA
29848,1043053338244341760,sp.a
29849,1043053788389617664,Open Vld
29850,1043055024606208001,Groen
29851,1043056142358925313,VB
29852,1043057130805317633,Groen
29853,1043058496655294464,Open Vld
29854,1043059159728644099,NVA
29855,1043059561907843072,CD&V
29856,1043060975887368192,NVA
29857,1043061493158342657,sp.a
29858,1043065012737269760,VB
29859,1043067570679697409,CD&V
29860,1043071604291461120,Open Vld
29861,1043074641730912257,CD&V
29862,1043076562952826880,Groen
29863,1043078252087181312,CD&V
29864,1043081201567850503,Open Vld
29865,1043082405966430208,Open Vld
29866,1043089375842721794,Open Vld
29867,1043096969902739456,Groen
29868,1043097595416068097,VB
29869,1043104420635062272,Groen
29870,1043107382409277441,CD&V
29871,1043110935555174400,NVA
29872,1043113530927538176,Open Vld
29873,1043114337244729344,sp.a
29874,1043115656328175617,sp.a
29875,1043120210893529088,NVA
29876,1043133419947999232,NVA
29877,1043143305314357248,NVA
29878,1043144736129855488,NVA
29879,1043147985490792450,Open Vld
29880,1043151078659899392,Open Vld
29881,1043162283952758784,CD&V
29882,1043162715253088256,NVA
29883,1043163900680843264,NVA
29884,1043164232676769793,NVA
29885,1043173537035497472,VB
29886,1043205659922255872,sp.a
29887,1043212565348802566,NVA
29888,1043229905071341569,NVA
29889,1043247558280323072,CD&V
29890,1043262660949815297,Groen
29891,1043363652886245376,VB
29892,1043364048413372416,sp.a
29893,1043391114210947078,Open Vld
29894,1043391550049402882,NVA
29895,1043400806781857792,CD&V
29896,1043401608850272256,Open Vld
29897,1043402452400316416,NVA
29898,1043411107724099589,NVA
29899,1043411621761228800,Groen
29900,1043412702838902784,VB
29901,1043417138399268864,CD&V
29902,1043427605180043270,CD&V
29903,1043432278309908481,NVA
29904,1043438662233583617,Open Vld
29905,1043439316754751488,sp.a
29906,1043443673093091329,CD&V
29907,1043448560539377665,VB
29908,1043453878035996672,NVA
29909,1043454343356325888,Open Vld
29910,1043471637688070144,NVA
29911,1043473697418502145,NVA
29912,1043478175412555782,sp.a
29913,1043524318959939584,NVA
29914,1043529128023085056,NVA
29915,1043551846319759360,VB
29916,1043555512988717057,CD&V
29917,1043555685433249793,CD&V
29918,1043566134325391360,CD&V
29919,1043574582274351104,NVA
29920,1043583069087780865,VB
29921,1043742821361045505,Groen
29922,1043743339412180992,NVA
29923,1043746118734172160,CD&V
29924,1043751744595988480,Open Vld
29925,1043756038128844800,NVA
29926,1043764131097190400,CD&V
29927,1043765981267591169,sp.a
29928,1043767295754100740,CD&V
29929,1043769883702579200,NVA
29930,1043770251337445376,NVA
29931,1043773190424748033,NVA
29932,1043774160776908800,NVA
29933,1043775221738745857,NVA
29934,1043776136529006592,NVA
29935,1043782603839598592,Open Vld
29936,1043789522813825024,NVA
29937,1043792165892182023,VB
29938,1043793607877169152,VB
29939,1043797027367383040,NVA
29940,1043814627153530881,VB
29941,1043814715884011521,NVA
29942,1043815363777945601,VB
29943,1043819406466445312,VB
29944,1043821502989303808,Groen
29945,1043827838003150848,NVA
29946,1043839547132522497,NVA
29947,1043843270504329216,NVA
29948,1043844750825132032,Groen
29949,1043850328897187840,sp.a
29950,1043856325501956096,NVA
29951,1043860800337858560,NVA
29952,1043863401548656642,sp.a
29953,1043865780339847169,Open Vld
29954,1043873727916789760,sp.a
29955,1043873914244526082,CD&V
29956,1043874922387435521,NVA
29957,1043886017584005126,VB
29958,1043887142785740800,CD&V
29959,1043887539633950720,Groen
29960,1043889909600333824,VB
29961,1043892356158836738,CD&V
29962,1043894705338167296,NVA
29963,1043904360613380096,NVA
29964,1043913550002089984,sp.a
29965,1043941473589370880,Open Vld
29966,1043953854876975112,Open Vld
29967,1043971702756200448,NVA
29968,1044003535732568066,Groen
29969,1044091391276720128,Groen
29970,1044091825550741505,Groen
29971,1044092206020272128,sp.a
29972,1044095971746033665,Groen
29973,1044099930871214081,Groen
29974,1044102354944098305,Groen
29975,1044102717680029697,NVA
29976,1044104838391496704,Open Vld
29977,1044113808694939649,Groen
29978,1044114841814945795,NVA
29979,1044115031695208454,CD&V
29980,1044117120693473280,Open Vld
29981,1044120442984960000,CD&V
29982,1044120944896348160,NVA
29983,1044122291070734336,VB
29984,1044123191344549888,VB
29985,1044123962643550208,Groen
29986,1044124784718680071,Groen
29987,1044125217449226240,Groen
29988,1044125446990954496,sp.a
29989,1044126399500562432,Groen
29990,1044126478550667264,Groen
29991,1044127189019611136,sp.a
29992,1044128116690563072,NVA
29993,1044128334882459648,Open Vld
29994,1044129490664923141,Groen
29995,1044131879321063424,Groen
29996,1044131910388264960,NVA
29997,1044134234678546432,NVA
29998,1044134819570102273,NVA
29999,1044135169567985665,NVA
30000,1044136622521024512,Open Vld
30001,1044137228287578112,Groen
30002,1044137452619911168,CD&V
30003,1044139143553593344,VB
30004,1044141259693150210,Groen
30005,1044144426745049088,VB
30006,1044150177748144128,CD&V
30007,1044150694813601793,VB
30008,1044151894489346048,VB
30009,1044152343841964033,CD&V
30010,1044154474095419392,NVA
30011,1044155946375811073,VB
30012,1044156165050060800,VB
30013,1044159105588514817,CD&V
30014,1044162234669309952,Open Vld
30015,1044168134041784320,CD&V
30016,1044171902724591621,Groen
30017,1044176763126009857,Open Vld
30018,1044178325982400514,NVA
30019,1044178543268298752,Open Vld
30020,1044181410003734529,CD&V
30021,1044183398833623040,NVA
30022,1044183837989896192,Open Vld
30023,1044184313850400773,sp.a
30024,1044185672217702401,Groen
30025,1044186114284810245,Groen
30026,1044187304288489472,CD&V
30027,1044188443478315008,CD&V
30028,1044190648453255169,Open Vld
30029,1044191513595523073,NVA
30030,1044191977431019520,Open Vld
30031,1044192368847716352,Open Vld
30032,1044199900295106560,NVA
30033,1044200868176941056,NVA
30034,1044201944485629953,NVA
30035,1044202325018136576,Groen
30036,1044202493654298625,CD&V
30037,1044202640274591752,NVA
30038,1044203933554626561,CD&V
30039,1044203937484689408,NVA
30040,1044204224303763456,sp.a
30041,1044204809354645504,NVA
30042,1044206395267141632,NVA
30043,1044207330395672578,sp.a
30044,1044207400667041792,sp.a
30045,1044207791760723968,Open Vld
30046,1044207952062763008,CD&V
30047,1044208267705110528,NVA
30048,1044208529723322369,Open Vld
30049,1044209715700527105,VB
30050,1044210316933046273,VB
30051,1044210454464221184,NVA
30052,1044210579001561090,NVA
30053,1044210789622714368,NVA
30054,1044210913434308608,CD&V
30055,1044211250459275265,NVA
30056,1044211270659035137,NVA
30057,1044211334349549568,CD&V
30058,1044211747194900480,NVA
30059,1044212328319909888,CD&V
30060,1044212454157373440,Open Vld
30061,1044212531039019014,CD&V
30062,1044213020145192961,NVA
30063,1044214624328044544,NVA
30064,1044216122961203200,NVA
30065,1044216318524887040,CD&V
30066,1044218455040430081,Open Vld
30067,1044219630477299712,Groen
30068,1044221426197254144,CD&V
30069,1044227004059582472,CD&V
30070,1044229123743322113,CD&V
30071,1044231581194440704,Groen
30072,1044233098446229504,NVA
30073,1044237424044507137,Open Vld
30074,1044237907039539200,CD&V
30075,1044240600504193024,Open Vld
30076,1044241326353653760,NVA
30077,1044249618006110214,Groen
30078,1044250371307327488,CD&V
30079,1044252267359219714,NVA
30080,1044255994954625025,NVA
30081,1044262567424798721,Groen
30082,1044278103625945088,VB
30083,1044282695327649792,NVA
30084,1044285421419724801,Groen
30085,1044285699934081025,sp.a
30086,1044289631431401472,CD&V
30087,1044291755204653056,sp.a
30088,1044292345515180033,Groen
30089,1044293002418688000,Groen
30090,1044293467650891776,Groen
30091,1044293987715231745,Groen
30092,1044294319505592320,Groen
30093,1044294345090846730,Groen
30094,1044294656476016641,Groen
30095,1044299414733574144,VB
30096,1044300013613076487,CD&V
30097,1044300185541779457,CD&V
30098,1044301142094761986,Groen
30099,1044307124975734784,Groen
30100,1044307571782365185,NVA
30101,1044312876473876486,Open Vld
30102,1044324689068392448,Groen
30103,1044344234260746240,NVA
30104,1044434629971857408,CD&V
30105,1044443123991031809,NVA
30106,1044455606185267200,VB
30107,1044456586821996546,VB
30108,1044458595998474240,NVA
30109,1044458794460286976,NVA
30110,1044460214433579009,VB
30111,1044461045203574784,NVA
30112,1044463429845745664,Open Vld
30113,1044463591871721472,NVA
30114,1044464326009126912,VB
30115,1044464842768289793,sp.a
30116,1044470142267256833,NVA
30117,1044473323181158400,NVA
30118,1044478804230623232,VB
30119,1044479376560193536,Open Vld
30120,1044484603875127296,CD&V
30121,1044485341900623873,VB
30122,1044489053272514560,NVA
30123,1044490710953734144,NVA
30124,1044492273206153216,Groen
30125,1044492829454675968,Groen
30126,1044493076956401664,CD&V
30127,1044494425756438529,VB
30128,1044495398285512706,CD&V
30129,1044495982665355266,CD&V
30130,1044496312287277056,CD&V
30131,1044499034130518016,NVA
30132,1044509536680390656,Groen
30133,1044514850423164929,Open Vld
30134,1044515715519262721,NVA
30135,1044521797050413056,sp.a
30136,1044523847209365505,NVA
30137,1044524411003588608,sp.a
30138,1044532420681363456,CD&V
30139,1044535205598572544,NVA
30140,1044539243786317825,VB
30141,1044541844774948869,CD&V
30142,1044543922758995968,NVA
30143,1044544270022119424,CD&V
30144,1044544788740083712,CD&V
30145,1044545563847479297,CD&V
30146,1044562345475940359,VB
30147,1044563119048204288,sp.a
30148,1044567073148600322,sp.a
30149,1044568426067431424,NVA
30150,1044573154000162816,Open Vld
30151,1044573172446765056,Open Vld
30152,1044573385479598080,sp.a
30153,1044576412290699264,Open Vld
30154,1044576738725040131,Open Vld
30155,1044578185537630208,CD&V
30156,1044578488286695424,Open Vld
30157,1044578640980250624,VB
30158,1044579858863415296,CD&V
30159,1044585058558857221,CD&V
30160,1044586812696539136,Groen
30161,1044587764098846720,VB
30162,1044593009537544192,NVA
30163,1044598100998975494,NVA
30164,1044601757253287936,NVA
30165,1044602404149370882,CD&V
30166,1044608654757023744,CD&V
30167,1044611500957192192,Groen
30168,1044614226948608002,NVA
30169,1044621728771710978,Groen
30170,1044627406659747841,NVA
30171,1044633402748604417,NVA
30172,1044635879418015744,NVA
